chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr21	41871719	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PRDM15	TRUE	-	FALSE	0	TMPRSS2	-363560
chr21	42417238	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	UBASH3A	TRUE	+	FALSE	0	TMPRSS3	-20391
chr21	44275395	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	AIRE	FALSE	+	FALSE	-10441	CSTB	-499019
chr21	44622520	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TSPEAR	TRUE	-	FALSE	0	PTTG1IP	227063
chr21	45823487	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PCBP3	TRUE	+	FALSE	-0	SLC19A1	-260371
chr22	16780328	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	XKR3	FALSE	-	FALSE	3082	HDHD5	357190
chr22	17723030	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	BCL2L13	TRUE	+	FALSE	-0	BID	11108
chr22	22852650	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIR650	FALSE	+	FALSE	29778	BCR	-327713
chr22	24470960	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	6	0.11811023622047244	ADORA2A-AS1	TRUE	-	FALSE	0	BCRP3	-161953
chr22	25364015	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LRP5L	TRUE	-	FALSE	-0	BCRP3	710654
chr22	25485211	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CRYBB2P1	FALSE	+	FALSE	23532	BCRP3	831850
chr22	26855227	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LOC110091768	FALSE	+	FALSE	-4982	MN1	893048
chr22	28843412	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ZNRF3	FALSE	+	FALSE	-40353	CHEK2	-101577
chr22	30824177	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	OSBP2	TRUE	+	FALSE	-0	PATZ1	501625
chr22	30916961	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LOC107985544	TRUE	-	FALSE	0	PATZ1	408841
chr22	31471957	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	EIF4ENIF1	TRUE	-	FALSE	0	PATZ1	-125693
chr22	36076901	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	RBFOX2	FALSE	-	FALSE	-48363	MYH9	204374
chr22	38457100	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KCNJ4	FALSE	-	FALSE	-1900	DNAL4	321406
chr22	38996694	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	APOBEC3B-AS1	TRUE	-	FALSE	0	DNAL4	-202537
chr22	41831040	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SREBF2	FALSE	+	FALSE	-2037	XRCC6	166991
chr22	43972005	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SAMM50	TRUE	+	FALSE	0	PARVB	-27204
chr22	46081711	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIRLET7BHG	FALSE	+	FALSE	-4284	PKDREJ	173950
chr22	47109440	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TBC1D22A	TRUE	+	FALSE	-0	PKDREJ	-846117
chr22	50248736	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	HDAC10	TRUE	-	TRUE	0	MAPK12	4163
chr22	50568537	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CPT1B,CHKB-CPT1B	FALSE	-,-	FALSE	322	TYMP	-38451
chr22	17516199	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CECR2	TRUE	+	FALSE	-0	BID	217939
chr22	23072859	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	RSPH14,GNAZ	TRUE	-,+	FALSE	-0	BCR	-107504
chr22	24204038	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SUSD2	FALSE	+	FALSE	14931	MIF	308815
chr22	25587469	+	hg38	50	testPatient	testPatient	GTSP9998	T-CELLS	M1	2	0.03937007874015748	GRK3	TRUE	+	FALSE	0	BCRP3	934108
chr22	29305666	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	GAS2L1	FALSE	+	FALSE	-1327	EWSR1	5140
chr22	32274245	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SLC5A4-AS1	FALSE	+	FALSE	629	TIMP3	-526569
chr22	34607710	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ISX-AS1	FALSE	-	FALSE	148953	MCM5	-792411
chr22	34969806	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ISX-AS1	TRUE	-	FALSE	0	MCM5	-430315
chr22	38102067	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	BAIAP2L2	TRUE	-	FALSE	0	PICK1	26365
chr22	38103533	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	BAIAP2L2	TRUE	-	FALSE	0	PICK1	27831
chr22	38887090	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CBX6	FALSE	-	FALSE	-14755	DNAL4	-92933
chr22	43582765	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	EFCAB6	TRUE	-	FALSE	-0	PARVB	-416444
chr22	46673197	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	GRAMD4	TRUE	+	FALSE	-0	PKDREJ	-409874
chr22	46681542	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	GRAMD4	FALSE	+	FALSE	1750	PKDREJ	-418219
chr22	47614463	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00898	FALSE	-	FALSE	6578	PKDREJ	-1351140
chr22	49097420	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01310	FALSE	+	FALSE	199033	PIM3	-863073
chr22	50403756	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PPP6R2	TRUE	+	FALSE	-0	TYMP	121994
chr3	112677954	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CCDC80	FALSE	-	FALSE	-36810	CD200	315141
chr3	115053083	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ZBTB20	TRUE	-	FALSE	0	CD200	2690270
chr3	117215744	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00901	FALSE	+	FALSE	283505	GSK3B	2606207
chr3	12024191	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SYN2	TRUE	+	FALSE	0	PPARG	-263292
chr3	124178148	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KALRN	TRUE	+	FALSE	0	MUC13	727292
chr3	127487007	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01471	FALSE	-	FALSE	10592	MCM2	-111348
chr3	12933033	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	IQSEC1	TRUE	-	FALSE	-0	RAF1	-268831
chr3	149792759	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ANKUB1	TRUE	-	TRUE	0	TM4SF1	-414977
chr3	149967983	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PFN2	TRUE	-	FALSE	0	TM4SF1	-590201
chr3	153738447	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02006	TRUE	-	FALSE	0	RAP2B	567822
chr3	156278622	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KCNAB1	TRUE	+	FALSE	0	GMPS	340889
chr3	170150911	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PHC3	TRUE	-	FALSE	0	SKIL	-206772
chr3	174559017	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	NLGN1	FALSE	+	FALSE	275667	ECT2	1737542
chr3	179193720	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PIK3CA	TRUE	+	FALSE	0	PIK3CA	0
chr3	184021885	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ABCC5	FALSE	-	FALSE	-3924	PSMD2	-277211
chr3	197677306	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	RUBCN	TRUE	-	FALSE	-0	DLG1	-378033
chr3	26635353	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LRRC3B	TRUE	+	FALSE	0	TOP2B	-970853
chr3	41742712	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ULK4	TRUE	-	FALSE	0	CTNNB1	502258
chr3	62703078	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CADPS	TRUE	-	FALSE	0	PTPRG	408179
chr3	72574267	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LOC105377162	FALSE	-	FALSE	89027	FOXP1	-990277
chr3	76159483	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ROBO2	TRUE	+	FALSE	0	ROBO1	2437753
chr3	83912123	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00971	FALSE	-	FALSE	726280	ROBO1	-4144213
chr3	85193852	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CADM2	TRUE	+	FALSE	0	EPHA3	-3913670
chr3	85212104	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CADM2	TRUE	+	FALSE	0	EPHA3	-3895418
chr3	117267459	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00901	FALSE	+	FALSE	335220	GSK3B	2554492
chr3	12409094	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PPARG	TRUE	+	TRUE	-0	PPARG	-0
chr3	125127647	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SLC12A8	TRUE	-	FALSE	-0	MUC13	-192895
chr3	128005251	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KBTBD12	FALSE	+	FALSE	17579	RUVBL1	59532
chr3	12946297	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	IQSEC1	TRUE	-	FALSE	-0	RAF1	-282095
chr3	139070962	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PRR23C	FALSE	-	FALSE	-26069	FOXL2	-123821
chr3	159750695	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	IQCJ-SCHIP1,SCHIP1	TRUE	+,+	FALSE	0	RARRES1	-1018208
chr3	162748741	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01192	FALSE	-	FALSE	428500	RARRES1	-4016254
chr3	165258855	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01322	TRUE	+	FALSE	0	MECOM	3824642
chr3	168003461	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	GOLIM4	FALSE	-	FALSE	5209	MECOM	1080036
chr3	174117789	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	NLGN1	TRUE	+	FALSE	-0	ECT2	1296314
chr3	180033657	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PEX5L	TRUE	-	FALSE	0	PIK3CA	793563
chr3	183668711	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KLHL24	TRUE	+	FALSE	-0	PSMD2	-630385
chr3	183848677	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PARL	TRUE	-	FALSE	-0	PSMD2	-450419
chr3	192639033	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	FGF12	TRUE	-	FALSE	0	FGF12	0
chr3	194293292	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00887	FALSE	-	FALSE	7905	HES1	154679
chr3	23563416	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	UBE2E2	TRUE	+	FALSE	-0	RARB	-1265905
chr3	25837970	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00692	FALSE	-	FALSE	20560	TOP2B	-173470
chr3	30416690	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01985	FALSE	+	FALSE	-102176	TGFBR2	-189810
chr3	40961530	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CTNNB1	FALSE	+	FALSE	-237892	CTNNB1	-237892
chr3	44801331	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KIF15	TRUE	+	FALSE	0	ZDHHC3	113928
chr3	45253234	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TMEM158	FALSE	-	FALSE	-26911	ZDHHC3	-277048
chr3	46634216	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	6	0.11811023622047244	FAM240A	FALSE	+	FALSE	7672	ALS2CL	34777
chr3	47430786	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SCAP	TRUE	-	FALSE	-0	SETD2	-266808
chr3	58685167	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	FAM3D	FALSE	-	FALSE	-18332	DNASE1L3	-474163
chr3	60059408	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	FHIT	TRUE	-	FALSE	-0	FHIT	-0
chr3	71932051	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00877	FALSE	-	FALSE	103466	FOXP1	-348061
chr3	71958524	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00877	FALSE	-	FALSE	76993	FOXP1	-374534
chr4	11129203	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIR572	FALSE	+	FALSE	-239622	S100P	4432032
chr4	11755909	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02360	TRUE	-	FALSE	0	S100P	5058738
chr4	126359573	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIR2054	FALSE	+	FALSE	852265	SCLT1	2524418
chr4	12726269	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02270	FALSE	+	FALSE	474982	S100P	6029098
chr4	132506687	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01256	FALSE	+	FALSE	-84400	SCLT1	-3413079
chr4	133832546	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PABPC4L	FALSE	-	FALSE	363785	SCLT1	-4738938
chr4	14655716	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC00504	TRUE	-	FALSE	-0	S100P	7958545
chr4	184407193	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	IRF2	TRUE	-	FALSE	-0	ING2	894764
chr4	188279856	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TRIML1	FALSE	+	FALSE	132112	FAT1	-1556022
chr4	31566492	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02501	FALSE	+	FALSE	7670	ARAP2	4438910
chr4	49063724	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CWH43	FALSE	+	FALSE	1644	FRYL	-283424
chr4	56075456	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CEP135	FALSE	+	FALSE	42092	REST	-832418
chr4	58127124	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02494	FALSE	-	FALSE	397389	IGFBP7	-1016738
chr4	62585099	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ADGRL3-AS1	FALSE	-	FALSE	-423333	IGFBP7	-5474713
chr4	72782661	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ADAMTS3	FALSE	-	FALSE	-213861	RASSF6	788887
chr4	84680166	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	WDFY3	TRUE	-	FALSE	-0	MAPK10	1332128
chr4	10859994	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CLNK	FALSE	-	FALSE	-175128	S100P	4162823
chr4	110204111	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ELOVL6	FALSE	-	FALSE	-5446	EGF	191031
chr4	116105094	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIR1973	FALSE	+	FALSE	-194629	CAMK2D	-2343166
chr4	116330584	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIR1973	FALSE	+	FALSE	30815	SYNPO2	-2520102
chr4	122066069	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KIAA1109	FALSE	+	FALSE	-104532	CCNA2	-242067
chr4	122608143	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	IL21	FALSE	-	FALSE	4483	IL2	-151647
chr4	126655302	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	INTU	FALSE	+	FALSE	-977628	SCLT1	2228689
chr4	129093092	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SCLT1	TRUE	-	TRUE	0	SCLT1	0
chr4	136488102	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02511	FALSE	-	FALSE	307798	USP38	-6696813
chr4	13886481	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01182	TRUE	+	FALSE	-0	S100P	7189310
chr4	144074066	+	hg38	1	testPatient	testPatient	GTSP9998	T-CELLS	M1	1	0.01968503937007874	GYPA	FALSE	-	FALSE	35235	GAB1	599500
chr4	152107166	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02273	FALSE	+	FALSE	2445	FBXW7	214090
chr4	15543222	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CC2D2A	TRUE	+	FALSE	-0	S100P	8846051
chr4	28235497	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIR4275	FALSE	+	FALSE	-584083	SLC34A2	2556748
chr4	34394451	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02484	FALSE	-	FALSE	-124703	ARAP2	1610951
chr4	34856045	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02484	FALSE	-	FALSE	-586297	ARAP2	1149357
chr4	46303605	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	GABRA2	TRUE	-	TRUE	-0	TEC	1832176
chr4	49873189	+	hg38	68	testPatient	testPatient	GTSP9998	T-CELLS	M1	3	0.05905511811023622	CWH43	FALSE	+	FALSE	811109	FRYL	-1092889
chr4	52664764	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	USP46-AS1	FALSE	+	FALSE	3265	RASL11B	-197562
chr4	57799012	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02380	FALSE	+	FALSE	333025	IGFBP7	-688626
chr4	6360938	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	PPP2R2C	TRUE	-	FALSE	-0	JAKMIP1	-160346
chr4	64069872	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TECRL	FALSE	-	FALSE	208585	UTP3	-6618605
chr4	65488652	+	hg38	100	testPatient	testPatient	GTSP9998	T-CELLS	M1	4	0.07874015748031496	EPHA5	TRUE	-	FALSE	-0	UTP3	-5199825
chr4	6674360	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LOC93622	TRUE	+	TRUE	0	S100P	-19477
chr4	67224933	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LOC101927237	FALSE	-	FALSE	192370	UTP3	-3463544
chr4	7429664	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SORCS2	TRUE	+	FALSE	0	S100P	732493
chr4	83659480	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	GPAT3	FALSE	+	FALSE	53604	HPSE	-324326
chr4	90826422	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CCSER1	TRUE	+	FALSE	0	SPP1	2843010
chr5	110360564	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TMEM232	FALSE	-	FALSE	58930	APC	-2346939
chr5	116471527	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	SEMA6A,SEMA6A-AS1	TRUE	-,+	TRUE	-0	MCC	-2982696
chr5	117869003	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02147	TRUE	+	FALSE	0	LOX	4194190
chr5	123430693	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CEP120	FALSE	-	FALSE	-7100	ZNF608	1206222
chr5	126681015	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TEX43	FALSE	+	FALSE	44732	MARCH3	186697
chr5	132356977	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	MIR3936HG	TRUE	-	FALSE	0	IRF1	124630
chr5	135064375	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	C5orf66	TRUE	+	FALSE	0	PITX1	-30100
chr5	142752737	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC01844	TRUE	+	FALSE	0	ARHGAP26	-17645
chr5	144436369	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	KCTD16	TRUE	+	FALSE	-0	ARHGAP26	1207357
chr5	150558711	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	NDST1	FALSE	+	FALSE	499	CD74	-145774
chr5	154745727	-	hg38	100	testPatient	testPatient	GTSP9998	T-CELLS	M1	4	0.07874015748031496	LARP1	TRUE	+	FALSE	0	ITK	-2435167
chr5	15839538	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	FBXL7	TRUE	+	FALSE	-0	FBXL7	-0
chr5	176130402	-	hg38	100	testPatient	testPatient	GTSP9998	T-CELLS	M1	4	0.07874015748031496	LOC100507387	FALSE	+	FALSE	5236	CPLX2	246381
chr5	19093050	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CDH18	FALSE	-	FALSE	378244	FBXL7	3153253
chr5	26129764	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CDH9	FALSE	-	FALSE	750834	CDH10	-1484785
chr5	53809153	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02105	TRUE	-	FALSE	0	FST	322678
chr5	65479727	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	ADAMTS6	TRUE	-	FALSE	0	PIK3R1	-2736027
chr5	67373714	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	CD180	FALSE	-	FALSE	-176924	PIK3R1	-842040
chr5	69016910	-	hg38	100	testPatient	testPatient	GTSP9998	T-CELLS	M1	4	0.07874015748031496	LINC02198	TRUE	-	FALSE	0	SLC30A5	-77037
chr5	72739507	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	TNPO1	FALSE	+	FALSE	-77082	ENC1	1887897
chr5	74653020	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	HEXB	TRUE	+	FALSE	0	ENC1	-11595
chr5	75850480	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LOC441087	FALSE	+	FALSE	119509	HMGCR	488378
chr5	84598343	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	EDIL3	FALSE	-	FALSE	-213475	HAPLN1	-877265
chr5	97940183	-	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	LINC02234	FALSE	+	FALSE	16707	LNPEP	910771
chr5	112331359	+	hg38	125	testPatient	testPatient	GTSP9998	T-CELLS	M1	5	0.09842519685039369	EPB41L4A	TRUE	-	FALSE	0	APC	-376144
